"ПОДГОТОВЛЕНО";813;41;917;41;917;51;813;51;3;3;3; 0.741090; 12; 813;41;816;50; 6;  П; 0.917564;  Н; 0;  Г; 0;  И; 0;  Т; 0;  Ц; 0;  820;41;831;50; 6;  о; 0.950512;  с; 0;  ю; 0;  п; 0;  а; 0;  е; 0;  832;48;835;51; 6;  д; 0.824435;  л; 0.814856;  я; 0.0454207;  о; 0.00334492;  з; 0;  р; 0;  837;43;843;51; 3;  г; 0.956644;  к; 0.00662842;  с; 0.00237637;  847;43;853;50; 6;  о; 0.899244;  с; 0.113686;  а; 0.106978;  е; 0;  в; 0;  ю; 0;  855;44;859;50; 1;  т; 0.897966;  862;43;865;49; 2;  о; 0.923117;  с; 0;  866;43;875;50; 1;  в; 0.959739;  881;43;883;50; 6;  л; 0.964522;  я; 0.170553;  Л; 0.139667;  т; 0.0952536;  д; 0.0157995;  п; 0;  884;43;890;50; 2;  е; 0.959121;  с; 0.419334;  892;43;894;50; 6;  н; 0.921368;  и; 0.168246;  м; 0.134615;  п; 0.111796;  т; 0;  Н; 0;  896;43;917;50; 5;  о; 0.904551;  О; 0.0658703;  с; 0;  ю; 0;  е; 0;  
"С";911;30;919;30;919;58;911;58;3;3;3; 0.938872; 1; 911;30;919;58; 6;  с; 0.954395;  ~; 0.655362;  е; 0.359838;  ~; 0.10809;  о; 0;  в; 0.0821085;  
"ИСПОЛЬЗОВАНИЕМ";923;42;1030;42;1030;49;923;49;3;3;3; 0.847949; 14; 923;43;930;49; 4;  и; 0.969522;  И; 0.224196;  п; 0.011733;  н; 0;  931;42;936;49; 3;  с; 0.958375;  е; 0;  С; 0;  939;43;945;49; 4;  п; 0.91098;  н; 0;  П; 0;  т; 0;  947;43;953;49; 2;  о; 0.929225;  О; 0;  956;42;961;49; 1;  л; 0.960759;  963;43;968;49; 6;  ь; 0.949388;  Ь; 0.342251;  ъ; 0.297847;  к; 0.265532;  ы; 0.230663;  и; 0.158778;  969;42;978;48; 3;  з; 0.967919;  л; 0.319556;  х; 0.309167;  980;43;982;48; 2;  о; 0.947447;  ю; 0;  983;42;989;48; 5;  в; 0.950635;  н; 0.145748;  В; 0;  м; 0;  п; 0;  991;42;996;49; 1;  а; 0.90634;  998;42;1004;49; 6;  н; 0.927604;  ц; 0.21695;  и; 0.128732;  п; 0.088057;  м; 0.0829543;  т; 0;  1007;42;1013;48; 1;  и; 0.90798;  1014;42;1020;49; 2;  е; 0.877874;  с; 0.76379;  1022;42;1030;48; 1;  м; 0.960849;  
"СИСТЕМЫ";1035;40;1089;40;1089;48;1035;48;3;3;3; 0.952558; 7; 1035;41;1040;48; 2;  с; 0.919163;  о; 0;  1043;41;1049;48; 1;  и; 0.916496;  1051;41;1056;48; 1;  с; 0.926833;  1057;41;1063;48; 1;  т; 0.96112;  1064;41;1070;48; 3;  е; 0.909285;  с; 0.361935;  о; 0.194747;  1072;41;1079;47; 2;  м; 0.898582;  М; 0;  1081;40;1089;47; 4;  ы; 0.940299;  Ы; 0;  ь; 0;  н; 0;  
"КОНСУЛЬТАНТПЛЮС";1096;36;1224;36;1224;49;1096;49;3;3;3; 0.908125; 15; 1096;37;1105;47; 1;  К; 0.932953;  1106;40;1113;47; 1;  о; 0.939134;  1114;40;1122;47; 6;  н; 0.881263;  п; 0.421047;  и; 0.247128;  м; 0.23282;  т; 0;  в; 0;  1123;40;1128;47; 2;  с; 0.931861;  е; 0;  1131;40;1136;49; 1;  у; 0.93171;  1138;40;1145;47; 1;  л; 0.926611;  1147;40;1153;47; 3;  ь; 0.941298;  ъ; 0.158633;  ы; 0.0926444;  1155;39;1161;46; 6;  т; 0.898793;  х; 0.480256;  ч; 0.405542;  у; 0.400445;  к; 0.292253;  г; 0.276199;  1163;39;1168;46; 3;  а; 0.925921;  л; 0.0376555;  я; 0.036886;  1171;40;1173;46; 4;  н; 0.912015;  и; 0.242134;  п; 0.232196;  Н; 0.195049;  1175;39;1185;46; 1;  т; 0.941244;  1187;36;1197;46; 4;  П; 0.875406;  И; 0.616484;  Й; 0.483453;  й; 0.307911;  1202;39;1205;46; 1;  л; 0.893854;  1207;39;1217;45; 3;  ю; 0.883968;  Ю; 0.151503;  о; 0;  1218;38;1224;45; 1;  с; 0.936425;  
"УТВЕРЖДАЮ";945;100;1039;100;1039;115;945;115;8;8;9; 0.622804; 9; 945;100;955;113; 6;  У; 0.929563;  у; 0;  '; 0;  ~; 0;  ~; 0;  '; 0;  956;103;964;113; 6;  т; 0.952142;  г; 0;  п; 0;  Т; 0;  у; 0;  з; 0;  966;104;973;112; 6;  в; 0.95213;  е; 0;  В; 0;  н; 0;  з; 0;  а; 0;  975;103;983;112; 4;  е; 0.95212;  а; 0;  ё; 0;  в; 0;  986;103;994;115; 3;  р; 0.952178;  г; 0;  о; 0;  995;103;1016;114; 2;  ж; 0.952143;  Ж; 0;  1007;100;1016;115; 2;  д; 0.910894;  Д; 0;  1018;103;1025;112; 1;  а; 0.925892;  1028;103;1039;112; 6;  ю; 0.810063;  к; 0;  .; 0;  :; 0;  Ю; 0;  н; 0;  
"ОТЧЕТ";712;133;760;133;760;146;712;146;8;8;10; 0.899527; 5; 712;133;724;146; 6;  О; 0.94441;  о; 0;  ~; 0;  Ю; 0;  ~; 0;  ф; 0;  723;133;732;146; 6;  т; 0.904912;  п; 0.273563;  г; 0.186072;  н; 0;  л; 0;  и; 0;  725;137;742;145; 3;  ч; 0.960865;  м; 0;  т; 0;  744;137;752;146; 6;  е; 0.937804;  о; 0.618128;  с; 0.424785;  а; 0.147064;  в; 0;  ь; 0;  753;137;760;145; 5;  т; 0.94333;  г; 0;  п; 0;  о; 0;  в; 0;  
"В";767;137;775;137;775;146;767;146;8;8;10; 0.899527; 1; 767;137;775;146; 4;  в; 0.905491;  з; 0.0475693;  а; 0;  н; 0;  
"СУММЕ";782;136;833;136;833;149;782;149;8;8;10; 0.534876; 5; 782;136;790;146; 5;  с; 0.959136;  о; 0;  е; 0;  к; 0;  г; 0;  791;136;799;149; 1;  у; 0.930584;  801;137;811;145; 3;  м; 0.970596;  н; 0;  ш; 0;  813;136;823;145; 6;  м; 0.903876;  и; 0.455629;  н; 0.453797;  ы; 0.299081;  ш; 0.134691;  е; 0.0636305;  825;136;833;145; 5;  е; 0.948174;  о; 0;  а; 0;  в; 0;  ё; 0;  
"ПЯТЬДЕСЯТ";850;130;975;130;975;148;850;148;8;8;10; 0.189983; 9; 850;131;861;145; 4;  п; 0.898207;  П; 0.639264;  л; 0.119323;  1; 0;  864;131;875;145; 3;  Я; 0.863505;  я; 0.819217;  а; 0;  877;131;889;144; 2;  т; 0.85819;  Т; 0.808221;  891;131;902;144; 2;  Ь; 0.912522;  ь; 0.585669;  904;131;918;148; 2;  д; 0.881544;  Д; 0.371908;  920;131;933;144; 2;  е; 0.9067;  Е; 0;  936;130;948;144; 2;  с; 0.94319;  С; 0;  949;130;961;144; 5;  я; 0.889929;  Я; 0;  т; 0;  а; 0;  у; 0;  964;130;975;144; 2;  т; 0.943908;  Т; 0;  
